replication,buffer,time_h,event_type,product,delta_m3,level_after_m3
0,stock_seco,2728.1231454304825,GET,P3,-14.549999999999999,3.552713678800501e-15
0,stock_drymill,2729.7553608971407,PUT,P3,13.822499999999998,13.822499999999998
0,stock_drymill,2729.7553608971407,GET,P3,-13.822499999999998,0.0
0,stock_seco,2729.9685377696933,PUT,P3,14.549999999999999,14.550000000000002
0,stock_seco,2729.9685377696933,GET,P3,-14.549999999999999,3.552713678800501e-15
0,stock_aserrado,2730.023264683736,PUT,P2,15.0,15.0
0,log_yard,2730.5732646837364,GET,LOG,-30.0,1990.9318453099881
0,stock_aserrado,2730.7532646837362,GET,P2,-15.0,0.0
0,stock_drymill,2730.9888689852046,PUT,P3,13.822499999999998,13.822499999999998
0,log_yard,2731.160910710268,PUT,LOG,37.231201812311674,2028.1630471222998
0,stock_drymill,2731.4307808884387,GET,P3,-13.822499999999998,0.0
0,log_yard,2733.608135641777,PUT,LOG,34.38809478996486,2062.5511419122645
0,stock_seco,2733.814854629768,PUT,P2,14.549999999999999,14.550000000000002
0,stock_aserrado,2734.222285821506,PUT,P1,15.0,15.0
0,stock_aserrado,2734.222285821506,GET,P1,-15.0,0.0
0,stock_seco,2734.424854629768,GET,P2,-14.549999999999999,3.552713678800501e-15
0,log_yard,2734.772285821506,GET,LOG,-30.0,2032.5511419122645
0,stock_aserrado,2738.686338379897,PUT,P2,15.0,15.0
0,stock_aserrado,2738.686338379897,GET,P2,-15.0,0.0
0,stock_seco,2741.1469005285235,PUT,P2,14.549999999999999,14.550000000000002
0,stock_seco,2743.0,GET,P2,-14.549999999999999,3.552713678800501e-15
0,log_yard,2743.0,GET,LOG,-30.0,2002.5511419122645
0,log_yard,2744.2492447203194,PUT,LOG,38.120446256889785,2040.6715881691543
0,stock_aserrado,2746.611161581747,PUT,P2,15.0,15.0
0,stock_aserrado,2746.611161581747,GET,P2,-15.0,0.0
0,log_yard,2747.1611615817474,GET,LOG,-30.0,2010.6715881691543
0,stock_seco,2749.1903257353806,PUT,P2,14.549999999999999,14.550000000000002
0,stock_seco,2749.1903257353806,GET,P2,-14.549999999999999,3.552713678800501e-15
0,log_yard,2749.4868733752023,PUT,LOG,22.03024294069537,2032.7018311098498
0,stock_aserrado,2749.690043208337,PUT,P3,15.0,15.0
0,log_yard,2750.2400432083373,GET,LOG,-30.0,2002.7018311098498
0,stock_aserrado,2750.420043208337,GET,P3,-15.0,0.0
0,stock_seco,2752.942832829863,PUT,P3,14.549999999999999,14.550000000000002
0,stock_seco,2753.5528328298633,GET,P3,-14.549999999999999,3.552713678800501e-15
0,stock_aserrado,2753.8959626165015,PUT,P1,15.0,15.0
0,stock_aserrado,2753.8959626165015,GET,P1,-15.0,0.0
0,log_yard,2754.4459626165017,GET,LOG,-30.0,1972.7018311098498
0,stock_drymill,2754.6474342378056,PUT,P3,13.822499999999998,13.822499999999998
0,stock_drymill,2754.6474342378056,GET,P3,-13.822499999999998,0.0
0,log_yard,2755.25482372021,PUT,LOG,20.955441597283553,1993.6572727071334
0,log_yard,2755.7013210759205,PUT,LOG,28.943495595362133,2022.6007683024955
0,stock_aserrado,2757.360581000217,PUT,P3,15.0,15.0
0,stock_aserrado,2757.360581000217,GET,P3,-15.0,0.0
0,log_yard,2757.910581000217,GET,LOG,-30.0,1992.6007683024955
0,log_yard,2758.016357683802,PUT,LOG,33.4940375749443,2026.0948058774397
0,stock_seco,2759.8899744714254,PUT,P3,14.549999999999999,14.550000000000002
0,stock_aserrado,2761.1229056833477,PUT,P1,15.0,15.0
0,stock_seco,2767.0,GET,P3,-14.549999999999999,3.552713678800501e-15
0,stock_aserrado,2767.0,GET,P1,-15.0,0.0
0,log_yard,2767.55,GET,LOG,-30.0,1996.0948058774397
0,stock_drymill,2767.9215138704662,PUT,P3,13.822499999999998,13.822499999999998
0,stock_drymill,2767.9215138704662,GET,P3,-13.822499999999998,0.0
0,log_yard,2767.998257581571,PUT,LOG,33.855839652854144,2029.950645530294
0,log_yard,2768.6926352996365,PUT,LOG,33.41510888595986,2063.365754416254
0,log_yard,2770.2209797400747,PUT,LOG,50.605035280472286,2113.970789696726
0,log_yard,2770.332609972843,PUT,LOG,31.546633559419696,2145.517423256146
0,stock_aserrado,2770.495891260961,PUT,P2,15.0,15.0
0,log_yard,2770.495891260961,GET,LOG,-30.0,2115.517423256146
0,stock_aserrado,2771.225891260961,GET,P2,-15.0,0.0
0,stock_aserrado,2772.9560867084806,PUT,P2,15.0,15.0
0,log_yard,2773.506086708481,GET,LOG,-30.0,2085.517423256146
0,stock_seco,2774.0821422386693,PUT,P2,14.549999999999999,14.550000000000002
0,stock_aserrado,2774.0821422386693,GET,P2,-15.0,0.0
0,stock_seco,2774.6921422386695,GET,P2,-14.549999999999999,3.552713678800501e-15
0,stock_aserrado,2776.159960666998,PUT,P3,15.0,15.0
0,log_yard,2776.159960666998,GET,LOG,-30.0,2055.517423256146
0,log_yard,2777.7909101304745,PUT,LOG,40.20759595645114,2095.725019212597
0,stock_seco,2777.9738590238594,PUT,P2,14.549999999999999,14.550000000000002
0,stock_seco,2777.9738590238594,GET,P2,-14.549999999999999,3.552713678800501e-15
0,stock_aserrado,2778.680808115154,PUT,P3,15.0,30.0
0,log_yard,2778.680808115154,GET,LOG,-30.0,2065.725019212597
0,stock_aserrado,2778.7038590238594,GET,P3,-30.0,0.0
0,log_yard,2779.675460747169,PUT,LOG,20.25625617584862,2085.9812753884457
0,log_yard,2780.527101933974,PUT,LOG,29.62415397338291,2115.6054293618286
0,stock_aserrado,2781.8391560361524,PUT,P3,15.0,15.0
0,log_yard,2782.3891560361526,GET,LOG,-30.0,2085.6054293618286
0,stock_aserrado,2785.0036199382275,PUT,P2,15.0,30.0
0,stock_seco,2785.1165380310654,PUT,P3,29.099999999999998,29.1
0,stock_aserrado,2785.1165380310654,GET,P3,-15.0,15.0
0,stock_seco,2788.169042529685,PUT,P3,14.549999999999999,43.65
0,stock_aserrado,2788.899042529685,GET,P2,-15.0,0.0
0,log_yard,2791.55,GET,LOG,-30.0,2055.6054293618286
0,stock_seco,2791.61,GET,P3,-40.0,3.6499999999999986
0,log_yard,2791.726242869601,PUT,LOG,28.446569441865417,2084.051998803694
0,log_yard,2792.656920208819,PUT,LOG,24.26153085257154,2108.3135296562655
0,stock_seco,2793.1796959168646,PUT,P2,14.549999999999999,18.199999999999996
0,stock_aserrado,2794.2220711199598,PUT,P1,15.0,15.0
0,log_yard,2794.2220711199598,GET,LOG,-30.0,2078.3135296562655
0,stock_aserrado,2794.2220711199598,GET,P1,-15.0,0.0
0,stock_drymill,2794.951969010809,PUT,P3,38.0,38.0
0,stock_drymill,2794.951969010809,GET,P3,-38.0,0.0
0,stock_seco,2794.951969010809,GET,P3,-3.649999999999997,14.549999999999999
0,stock_drymill,2795.2178360583625,PUT,P3,3.4674999999999967,3.4674999999999967
0,stock_seco,2795.8278360583627,GET,P2,-14.549999999999999,0.0
0,log_yard,2796.0510931352997,PUT,LOG,39.24674944032951,2117.560279096595
0,log_yard,2796.215403153769,PUT,LOG,35.34460902746416,2152.904888124059
0,stock_aserrado,2796.6839315710063,PUT,P1,15.0,15.0
0,log_yard,2796.6839315710063,GET,LOG,-30.0,2122.904888124059
0,stock_aserrado,2796.6839315710063,GET,P1,-15.0,0.0
0,log_yard,2797.1311673355017,PUT,LOG,28.689168197992327,2151.5940563220515
0,log_yard,2797.9923588406687,PUT,LOG,20.04981575971393,2171.6438720817655
0,log_yard,2798.0994950110844,PUT,LOG,24.755275078916007,2196.3991471606814
0,stock_drymill,2798.339277695325,GET,P3,-3.4674999999999967,0.0
0,stock_aserrado,2798.7786392887165,PUT,P1,15.0,15.0
0,stock_aserrado,2798.7786392887165,GET,P1,-15.0,0.0
0,log_yard,2799.3286392887167,GET,LOG,-30.0,2166.3991471606814
0,stock_aserrado,2802.6202548475667,PUT,P2,15.0,15.0
0,stock_aserrado,2802.6202548475667,GET,P2,-15.0,0.0
0,log_yard,2803.170254847567,GET,LOG,-30.0,2136.3991471606814
0,log_yard,2804.6420827832035,PUT,LOG,26.2914888155725,2162.690635976254
0,log_yard,2805.0096352928585,PUT,LOG,27.797280062713938,2190.487916038968
0,stock_seco,2805.737369578667,PUT,P2,14.549999999999999,14.549999999999999
0,stock_seco,2805.737369578667,GET,P2,-14.549999999999999,0.0
0,stock_aserrado,2806.1034204068287,PUT,P1,15.0,15.0
0,stock_aserrado,2806.1034204068287,GET,P1,-15.0,0.0
0,log_yard,2806.653420406829,GET,LOG,-30.0,2160.487916038968
0,stock_aserrado,2810.7253121364324,PUT,P2,15.0,15.0
0,stock_aserrado,2810.7253121364324,GET,P2,-15.0,0.0
0,stock_seco,2814.4408568938393,PUT,P2,14.549999999999999,14.549999999999999
0,stock_seco,2815.0,GET,P2,-14.549999999999999,0.0
0,log_yard,2815.130372864509,PUT,LOG,23.091222045570532,2183.5791380845385
0,log_yard,2815.55,GET,LOG,-30.0,2153.5791380845385
0,log_yard,2816.3023494662916,PUT,LOG,28.141017538203812,2181.7201556227424
0,stock_aserrado,2817.691176616674,PUT,P1,15.0,15.0
0,log_yard,2817.691176616674,GET,LOG,-30.0,2151.7201556227424
0,stock_aserrado,2817.691176616674,GET,P1,-15.0,0.0
0,log_yard,2820.8022153692214,PUT,LOG,34.36976209182297,2186.089917714565
0,stock_aserrado,2820.819616952972,PUT,P1,15.0,15.0
0,log_yard,2820.819616952972,GET,LOG,-30.0,2156.089917714565
0,stock_aserrado,2820.819616952972,GET,P1,-15.0,0.0
0,log_yard,2822.2231884480266,PUT,LOG,39.952681486447446,2196.0425992010128
0,log_yard,2822.9960558125044,PUT,LOG,25.340988533249227,2221.383587734262
0,stock_aserrado,2823.6899797931783,PUT,P1,15.0,15.0
0,stock_aserrado,2823.6899797931783,GET,P1,-15.0,0.0
0,log_yard,2824.2399797931785,GET,LOG,-30.0,2191.383587734262
0,stock_aserrado,2826.5860662542354,PUT,P3,15.0,15.0
0,log_yard,2826.899467243648,PUT,LOG,24.154682607930884,2215.538270342193
0,log_yard,2827.1360662542356,GET,LOG,-30.0,2185.538270342193
0,stock_aserrado,2827.3160662542355,GET,P3,-15.0,0.0
0,log_yard,2829.768445674608,PUT,LOG,24.44696434967469,2209.9852346918674
0,stock_seco,2831.2002545128794,PUT,P3,14.549999999999999,14.549999999999999
0,stock_aserrado,2831.7648834579377,PUT,P1,15.0,15.0
0,stock_aserrado,2863.0,GET,P1,-15.0,0.0
0,log_yard,2863.0,GET,LOG,-30.0,2179.9852346918674
0,stock_seco,2863.61,GET,P3,-14.549999999999999,0.0
0,stock_drymill,2864.7457930913843,PUT,P3,13.822499999999998,13.822499999999998
0,stock_drymill,2864.7457930913843,GET,P3,-13.822499999999998,0.0
0,log_yard,2865.7696233546953,PUT,LOG,15.544066670302612,2195.52930136217
0,stock_aserrado,2866.3066121970273,PUT,P1,15.0,15.0
0,stock_aserrado,2866.3066121970273,GET,P1,-15.0,0.0
0,log_yard,2866.8566121970275,GET,LOG,-30.0,2165.52930136217
0,stock_aserrado,2869.173948429481,PUT,P2,15.0,15.0
0,log_yard,2869.723948429481,GET,LOG,-30.0,2135.52930136217
0,log_yard,2869.901918529455,PUT,LOG,28.407946993191263,2163.937248355361
0,stock_aserrado,2869.903948429481,GET,P2,-15.0,0.0
0,log_yard,2870.893174848451,PUT,LOG,26.315558133340595,2190.252806488702
0,log_yard,2871.6651813319804,PUT,LOG,34.92683647017926,2225.1796429588812
0,log_yard,2872.2386752546754,PUT,LOG,29.08092671948895,2254.2605696783703
0,stock_seco,2872.2720733462693,PUT,P2,14.549999999999999,14.549999999999999
0,stock_seco,2872.8820733462694,GET,P2,-14.549999999999999,0.0
0,stock_aserrado,2873.0672008073216,PUT,P1,15.0,15.0
0,stock_aserrado,2873.0672008073216,GET,P1,-15.0,0.0
0,log_yard,2873.6172008073218,GET,LOG,-30.0,2224.2605696783703
0,stock_aserrado,2876.462711421705,PUT,P3,15.0,15.0
0,log_yard,2877.0127114217053,GET,LOG,-30.0,2194.2605696783703
0,stock_aserrado,2877.192711421705,GET,P3,-15.0,0.0
0,log_yard,2878.9437131210566,PUT,LOG,26.217112716988307,2220.4776823953584
0,stock_seco,2880.240760893731,PUT,P3,14.549999999999999,14.549999999999999
0,stock_aserrado,2880.345937968814,PUT,P2,15.0,15.0
0,stock_aserrado,2881.075937968814,GET,P2,-15.0,0.0
0,stock_seco,2883.9281146254793,PUT,P2,14.549999999999999,29.099999999999998
0,stock_seco,2887.0,GET,P2,-14.549999999999999,14.549999999999999
0,log_yard,2887.0,GET,LOG,-30.0,2190.4776823953584
0,stock_seco,2889.0509951774075,GET,P3,-14.549999999999999,0.0
0,stock_aserrado,2889.990172991639,PUT,P2,15.0,15.0
0,stock_aserrado,2889.990172991639,GET,P2,-15.0,0.0
0,log_yard,2889.990172991639,GET,LOG,-30.0,2160.4776823953584
0,stock_drymill,2890.0279473592714,PUT,P3,13.822499999999998,13.822499999999998
0,stock_drymill,2890.0279473592714,GET,P3,-13.822499999999998,0.0
0,log_yard,2890.996682195188,PUT,LOG,34.81918860379776,2195.296870999156
0,log_yard,2892.229796997522,PUT,LOG,19.099422370115708,2214.396293369272
0,stock_aserrado,2892.309938788668,PUT,P2,15.0,15.0
0,log_yard,2892.8599387886684,GET,LOG,-30.0,2184.396293369272
0,stock_seco,2893.0927953312766,PUT,P2,14.549999999999999,14.549999999999999
0,stock_aserrado,2893.0927953312766,GET,P2,-15.0,0.0
0,stock_seco,2893.702795331277,GET,P2,-14.549999999999999,0.0
0,stock_aserrado,2895.8901731055466,PUT,P1,15.0,15.0
0,stock_aserrado,2895.8901731055466,GET,P1,-15.0,0.0
0,stock_seco,2896.3225076873223,PUT,P2,14.549999999999999,14.549999999999999
0,stock_seco,2896.3225076873223,GET,P2,-14.549999999999999,0.0
0,log_yard,2896.372586275538,PUT,LOG,21.318235948123963,2205.7145293173958
0,log_yard,2896.440173105547,GET,LOG,-30.0,2175.7145293173958
0,log_yard,2896.943482440198,PUT,LOG,22.688462238070333,2198.402991555466
0,log_yard,2899.1748745939276,PUT,LOG,28.46924201911813,2226.8722335745842
0,stock_aserrado,2899.857194318808,PUT,P2,15.0,15.0
0,stock_aserrado,2899.857194318808,GET,P2,-15.0,0.0
0,log_yard,2899.857194318808,GET,LOG,-30.0,2196.8722335745842
0,log_yard,2902.18311580877,PUT,LOG,20.04603744235954,2216.918271016944
0,stock_seco,2902.7468731767026,PUT,P2,14.549999999999999,14.549999999999999
0,stock_seco,2902.7468731767026,GET,P2,-14.549999999999999,0.0
0,stock_aserrado,2902.9017275291376,PUT,P2,15.0,15.0
0,stock_aserrado,2902.9017275291376,GET,P2,-15.0,0.0
0,log_yard,2903.4517275291378,GET,LOG,-30.0,2186.918271016944
0,stock_seco,2905.3676489989807,PUT,P2,14.549999999999999,14.549999999999999
0,stock_aserrado,2906.562536539688,PUT,P3,15.0,15.0
0,stock_aserrado,2907.292536539688,GET,P3,-15.0,0.0
0,stock_seco,2911.0,GET,P2,-14.549999999999999,0.0
0,log_yard,2911.0,GET,LOG,-30.0,2156.918271016944
0,stock_seco,2911.2573019476526,PUT,P3,14.549999999999999,14.549999999999999
0,stock_seco,2912.7113065789,GET,P3,-14.549999999999999,0.0
0,stock_drymill,2913.509517239097,PUT,P3,13.822499999999998,13.822499999999998
0,stock_drymill,2913.509517239097,GET,P3,-13.822499999999998,0.0
0,log_yard,2915.9202702233065,PUT,LOG,39.796150824304256,2196.714421841248
0,stock_aserrado,2920.079164560971,PUT,P3,15.0,15.0
0,stock_aserrado,2920.079164560971,GET,P3,-15.0,0.0
0,log_yard,2920.4984124421917,PUT,LOG,41.11651183618052,2237.8309336774287
0,log_yard,2920.6291645609713,GET,LOG,-30.0,2207.8309336774287
0,log_yard,2920.93522984335,PUT,LOG,24.641553581732573,2232.4724872591614
0,log_yard,2922.5201346540784,PUT,LOG,27.37181576351327,2259.8443030226745
0,stock_seco,2922.5535922736904,PUT,P3,14.549999999999999,14.549999999999999
0,stock_seco,2922.5535922736904,GET,P3,-14.549999999999999,0.0
0,stock_aserrado,2922.9782674508083,PUT,P2,15.0,15.0
0,log_yard,2922.9782674508083,GET,LOG,-30.0,2229.8443030226745
0,stock_drymill,2923.6484975918434,PUT,P3,13.822499999999998,13.822499999999998
0,stock_drymill,2923.6484975918434,GET,P3,-13.822499999999998,0.0
0,stock_aserrado,2923.7082674508083,GET,P2,-15.0,0.0
0,stock_aserrado,2925.4767710371298,PUT,P2,15.0,15.0
0,log_yard,2925.4767710371298,GET,LOG,-30.0,2199.8443030226745
0,log_yard,2926.1312969658984,PUT,LOG,25.708647974226103,2225.5529509969006
0,stock_seco,2927.0531923288677,PUT,P2,14.549999999999999,14.549999999999999
0,stock_aserrado,2927.0531923288677,GET,P2,-15.0,0.0
0,stock_aserrado,2927.64826016454,PUT,P2,15.0,15.0
0,stock_seco,2929.585203045252,PUT,P2,14.549999999999999,29.099999999999998
0,stock_aserrado,2929.585203045252,GET,P2,-15.0,0.0
0,stock_seco,2932.098498397325,PUT,P2,14.549999999999999,43.65
0,log_yard,2935.0,GET,LOG,-30.0,2195.5529509969006
0,stock_seco,2935.61,GET,P2,-40.0,3.6499999999999986
0,log_yard,2936.1022741326583,PUT,LOG,23.295614825519902,2218.8485658224204
0,stock_aserrado,2937.8736307484132,PUT,P2,15.0,15.0
0,stock_aserrado,2937.8736307484132,GET,P2,-15.0,0.0
0,log_yard,2937.9815056772013,PUT,LOG,26.856803062124506,2245.705368884545
0,log_yard,2938.4236307484134,GET,LOG,-30.0,2215.705368884545
0,stock_seco,2939.394731628231,GET,P2,-3.649999999999997,1.7763568394002505e-15
0,stock_seco,2940.231211463572,PUT,P2,14.549999999999999,14.55
0,stock_seco,2940.231211463572,GET,P2,-14.549999999999999,1.7763568394002505e-15
0,stock_aserrado,2941.3183348166663,PUT,P1,15.0,15.0
0,stock_aserrado,2941.3183348166663,GET,P1,-15.0,0.0
0,log_yard,2941.8683348166664,GET,LOG,-30.0,2185.705368884545
0,log_yard,2943.022913666685,PUT,LOG,29.67664953737045,2215.3820184219153
0,log_yard,2943.465060004401,PUT,LOG,37.092101190121404,2252.4741196120367
0,log_yard,2943.514815004209,PUT,LOG,35.41888824922743,2287.8930078612643
0,stock_aserrado,2945.276975876365,PUT,P2,15.0,15.0
0,stock_aserrado,2945.276975876365,GET,P2,-15.0,0.0
0,log_yard,2945.276975876365,GET,LOG,-30.0,2257.8930078612643
0,stock_aserrado,2948.071215290431,PUT,P2,15.0,15.0
0,log_yard,2948.071215290431,GET,LOG,-30.0,2227.8930078612643
0,stock_seco,2948.507327227181,PUT,P2,14.549999999999999,14.55
0,stock_aserrado,2948.507327227181,GET,P2,-15.0,0.0
0,stock_seco,2948.507327227181,GET,P2,-14.549999999999999,1.7763568394002505e-15
0,log_yard,2949.8067687905545,PUT,LOG,47.87906851855802,2275.7720763798225
0,stock_aserrado,2950.8617813881365,PUT,P2,15.0,15.0
0,log_yard,2950.8617813881365,GET,LOG,-30.0,2245.7720763798225
0,stock_seco,2951.640428999915,PUT,P2,14.549999999999999,14.55
0,stock_aserrado,2951.640428999915,GET,P2,-15.0,0.0
0,stock_aserrado,2953.3136826508535,PUT,P2,15.0,15.0
0,stock_seco,2954.942552769462,PUT,P2,14.549999999999999,29.1
0,stock_aserrado,2954.942552769462,GET,P2,-15.0,0.0
0,stock_seco,2957.417119113249,PUT,P2,14.549999999999999,43.65
0,stock_seco,2959.0,GET,P2,-40.0,3.6499999999999986
0,log_yard,2959.0275641935723,PUT,LOG,28.672217318003373,2274.4442936978257
0,log_yard,2959.1046027723387,PUT,LOG,27.5374953454182,2301.981789043244
0,log_yard,2959.55,GET,LOG,-30.0,2271.981789043244
0,log_yard,2959.611791157296,PUT,LOG,34.94925052279083,2306.931039566035
0,log_yard,2960.781620957977,PUT,LOG,34.32094030276976,2341.251979868805
0,stock_seco,2961.5887309281393,GET,P2,-3.649999999999997,1.7763568394002505e-15
0,stock_aserrado,2962.4986595077244,PUT,P1,15.0,15.0
0,stock_aserrado,2962.4986595077244,GET,P1,-15.0,0.0
0,log_yard,2963.0486595077246,GET,LOG,-30.0,2311.251979868805
0,log_yard,2963.6162286467616,PUT,LOG,40.96781611282317,2352.219795981628
0,stock_aserrado,2967.0218383577085,PUT,P3,15.0,15.0
0,log_yard,2967.0218383577085,GET,LOG,-30.0,2322.219795981628
0,log_yard,2967.6029118612387,PUT,LOG,29.72732602353912,2351.9471220051673
0,stock_aserrado,2967.7518383577085,GET,P3,-15.0,0.0
0,log_yard,2969.166880868586,PUT,LOG,20.23576390162863,2372.182885906796
0,stock_aserrado,2969.2834575644183,PUT,P3,15.0,15.0
0,log_yard,2969.8334575644185,GET,LOG,-30.0,2342.182885906796
0,stock_seco,2970.421821136118,PUT,P3,14.549999999999999,14.55
0,stock_aserrado,2970.421821136118,GET,P3,-15.0,0.0
0,stock_seco,2971.031821136118,GET,P3,-14.549999999999999,1.7763568394002505e-15
0,stock_drymill,2972.436071675014,PUT,P3,13.822499999999998,13.822499999999998
0,stock_drymill,2972.436071675014,GET,P3,-13.822499999999998,0.0
0,stock_aserrado,2972.6680686232603,PUT,P2,15.0,15.0
0,stock_seco,2972.835702634021,PUT,P3,14.549999999999999,14.55
0,stock_seco,2972.835702634021,GET,P3,-14.549999999999999,1.7763568394002505e-15
0,log_yard,2973.2180686232605,GET,LOG,-30.0,2312.182885906796
0,stock_aserrado,2973.565702634021,GET,P2,-15.0,0.0
0,stock_drymill,2974.049437205393,PUT,P3,13.822499999999998,13.822499999999998
0,stock_drymill,2974.049437205393,GET,P3,-13.822499999999998,0.0
0,stock_seco,2975.6040840351043,PUT,P2,14.549999999999999,14.55
0,stock_aserrado,2976.4236298003143,PUT,P3,15.0,15.0
0,stock_aserrado,2977.1536298003143,GET,P3,-15.0,0.0
0,stock_seco,2979.016533291754,PUT,P3,14.549999999999999,29.1
0,stock_seco,2983.0,GET,P3,-14.549999999999999,14.550000000000002
0,log_yard,2983.55,GET,LOG,-30.0,2282.182885906796
0,stock_drymill,2983.946248768595,PUT,P3,13.822499999999998,13.822499999999998
0,stock_drymill,2983.946248768595,GET,P3,-13.822499999999998,0.0
0,stock_seco,2984.556248768595,GET,P2,-14.549999999999999,3.552713678800501e-15
0,log_yard,2984.680292957071,PUT,LOG,27.966849689523904,2310.1497355963197
0,stock_aserrado,2986.5451800774003,PUT,P2,15.0,15.0
0,log_yard,2986.5451800774003,GET,LOG,-30.0,2280.1497355963197
0,stock_aserrado,2987.2751800774004,GET,P2,-15.0,0.0
0,stock_seco,2989.393267297188,PUT,P2,14.549999999999999,14.550000000000002
0,stock_seco,2989.393267297188,GET,P2,-14.549999999999999,3.552713678800501e-15
0,stock_aserrado,2989.659079164288,PUT,P2,15.0,15.0
0,stock_aserrado,2989.659079164288,GET,P2,-15.0,0.0
0,log_yard,2989.659079164288,GET,LOG,-30.0,2250.1497355963197
0,stock_seco,2992.0726885172226,PUT,P2,14.549999999999999,14.550000000000002
0,stock_seco,2992.0726885172226,GET,P2,-14.549999999999999,3.552713678800501e-15
0,stock_aserrado,2992.8903299099625,PUT,P2,15.0,15.0
0,stock_aserrado,2992.8903299099625,GET,P2,-15.0,0.0
0,log_yard,2993.4403299099627,GET,LOG,-30.0,2220.1497355963197
0,log_yard,2994.651067048132,PUT,LOG,35.601760718495406,2255.751496314815
0,stock_aserrado,2995.3300994530455,PUT,P3,15.0,15.0
0,stock_seco,2995.751230685965,PUT,P2,14.549999999999999,14.550000000000002
0,stock_seco,2995.751230685965,GET,P2,-14.549999999999999,3.552713678800501e-15
0,log_yard,2995.8800994530457,GET,LOG,-30.0,2225.751496314815
0,stock_aserrado,2996.481230685965,GET,P3,-15.0,0.0
0,log_yard,2997.0919159184264,PUT,LOG,33.7081933723157,2259.459689687131
0,log_yard,2997.4059947059386,PUT,LOG,26.949739979093167,2286.409429666224
0,log_yard,2998.0327944862315,PUT,LOG,31.819865429160686,2318.2292950953843
0,stock_aserrado,2999.609272834224,PUT,P1,15.0,15.0
0,stock_seco,2999.666053532003,PUT,P3,14.549999999999999,14.550000000000002
0,stock_aserrado,3031.0,GET,P1,-15.0,0.0
0,log_yard,3031.2051609522587,PUT,LOG,30.840308700672846,2349.069603796057
0,log_yard,3031.55,GET,LOG,-30.0,2319.069603796057
0,stock_seco,3031.61,GET,P3,-14.549999999999999,3.552713678800501e-15
0,stock_drymill,3033.284801978089,PUT,P3,13.822499999999998,13.822499999999998
0,stock_drymill,3033.284801978089,GET,P3,-13.822499999999998,0.0
0,log_yard,3035.660392274167,PUT,LOG,34.924238781055806,2353.993842577113
0,stock_aserrado,3037.4406343841174,PUT,P3,15.0,15.0
0,stock_aserrado,3037.4406343841174,GET,P3,-15.0,0.0
0,log_yard,3037.537763019832,PUT,LOG,22.08975586004662,2376.0835984371597
0,log_yard,3037.6019810425423,PUT,LOG,27.781520186275216,2403.865118623435
0,log_yard,3037.9906343841176,GET,LOG,-30.0,2373.865118623435
0,stock_seco,3040.434705778715,PUT,P3,14.549999999999999,14.550000000000002
0,stock_seco,3040.434705778715,GET,P3,-14.549999999999999,3.552713678800501e-15
0,log_yard,3040.9358765909174,PUT,LOG,20.060621470423598,2393.9257400938586
0,stock_drymill,3041.279888707581,PUT,P3,13.822499999999998,13.822499999999998
0,stock_drymill,3041.279888707581,GET,P3,-13.822499999999998,0.0
0,stock_aserrado,3041.532693878359,PUT,P2,15.0,15.0
0,log_yard,3042.0826938783594,GET,LOG,-30.0,2363.9257400938586
0,stock_aserrado,3042.262693878359,GET,P2,-15.0,0.0
0,stock_seco,3045.7246733161082,PUT,P2,14.549999999999999,14.550000000000002
0,stock_aserrado,3046.033795505356,PUT,P3,15.0,15.0
0,stock_seco,3046.3346733161084,GET,P2,-14.549999999999999,3.552713678800501e-15
0,log_yard,3046.583795505356,GET,LOG,-30.0,2333.9257400938586
0,log_yard,3046.589774224774,PUT,LOG,31.96429259104192,2365.8900326849007
0,stock_aserrado,3046.763795505356,GET,P3,-15.0,0.0
0,stock_aserrado,3049.489260612387,PUT,P2,15.0,15.0
0,stock_seco,3052.087001707347,PUT,P3,14.549999999999999,14.550000000000002
0,stock_aserrado,3052.817001707347,GET,P2,-15.0,0.0
0,log_yard,3055.0,GET,LOG,-30.0,2335.8900326849007
0,stock_seco,3055.61,GET,P3,-14.549999999999999,3.552713678800501e-15
0,stock_seco,3055.8095296422835,PUT,P2,14.549999999999999,14.550000000000002
0,stock_drymill,3056.8478553706595,PUT,P3,13.822499999999998,13.822499999999998
0,stock_drymill,3056.8478553706595,GET,P3,-13.822499999999998,0.0
0,stock_seco,3057.4578553706597,GET,P2,-14.549999999999999,3.552713678800501e-15
0,stock_aserrado,3058.5730550809135,PUT,P2,15.0,15.0
0,stock_aserrado,3058.5730550809135,GET,P2,-15.0,0.0
0,log_yard,3058.5730550809135,GET,LOG,-30.0,2305.8900326849007
0,log_yard,3059.2024130944164,PUT,LOG,23.749533236866732,2329.6395659217674
0,log_yard,3059.4919410568996,PUT,LOG,37.813158126996306,2367.4527240487637
0,stock_aserrado,3061.6485679451607,PUT,P2,15.0,15.0
0,log_yard,3061.665029639881,PUT,LOG,21.414530938706477,2388.86725498747
0,stock_seco,3061.7756528488717,PUT,P2,14.549999999999999,14.550000000000002
0,stock_aserrado,3061.7756528488717,GET,P2,-15.0,0.0
0,stock_seco,3061.7756528488717,GET,P2,-14.549999999999999,3.552713678800501e-15
0,log_yard,3062.1473616961484,PUT,LOG,22.744759359713136,2411.612014347183
0,log_yard,3062.198567945161,GET,LOG,-30.0,2381.612014347183
0,log_yard,3062.322953793978,PUT,LOG,35.04614918012826,2416.6581635273114
